"country"	"country_code"	"1740-1745"	"1745-1750"	"1750-1755"	"1755-1760"	"1760-1765"	"1765-1770"	"1770-1775"	"1775-1780"	"1780-1785"	"1785-1790"	"1790-1795"	"1795-1800"	"1800-1805"	"1805-1810"	"1810-1815"	"1815-1820"	"1820-1825"	"1825-1830"	"1830-1835"	"1835-1840"	"1840-1845"	"1845-1850"	"1850-1855"	"1855-1860"	"1860-1865"	"1865-1870"	"1870-1875"	"1875-1880"	"1880-1885"	"1885-1890"	"1890-1895"	"1895-1900"	"1900-1905"	"1905-1910"	"1910-1915"	"1915-1920"	"1920-1925"	"1925-1930"	"1930-1935"	"1935-1940"	"1940-1945"	"1945-1950"	"Source"
"UK, England Local Governments [2001 census]: Mid Suffolk"	826100316																																								2.01306263	2.180632893	2.643393156	
"UK, England Local Governments [2001 census]: St Edmundsbury"	826100317																																								1.870955303	2.026696345	2.456789158	
"UK, England Local Governments [2001 census]: Suffolk Coastal"	826100318																																								1.817084945	1.96834174	2.386050903	
"UK, England Local Governments [2001 census]: Waveney"	826100319																																								1.770320929	1.917685019	2.32464413	
"UK, England Local Governments [2001 census]: Elmbridge"	826100320																																								1.617767251	1.752432552	2.124322818	
"UK, England Local Governments [2001 census]: Epsom and Ewell"	826100321																																								1.489724873	1.61373174	1.956187789	
"UK, England Local Governments [2001 census]: Guildford"	826100322																																								1.745814623	1.891138773	2.292464406	
"UK, England Local Governments [2001 census]: Mole Valley"	826100323																																								1.576118917	1.70731735	2.069633551	
"UK, England Local Governments [2001 census]: Reigate and Banstead"	826100324																																								1.620929105	1.755857602	2.128474712	
"UK, England Local Governments [2001 census]: Runnymede"	826100325																																								1.619906136	1.75474948	2.127131431	
"UK, England Local Governments [2001 census]: Spelthorne"	826100326																																								1.591745942	1.72424519	2.090153712	
"UK, England Local Governments [2001 census]: Surrey Heath"	826100327																																								1.761401304	1.908022912	2.312931591	
"UK, England Local Governments [2001 census]: Tandridge"	826100328																																								1.662814041	1.801229102	2.183474667	
"UK, England Local Governments [2001 census]: Waverley"	826100329																																								1.63928169	1.775737884	2.152573862	
"UK, England Local Governments [2001 census]: Woking"	826100330																																								2.058721604	2.230092586	2.703348875	
"UK, England Local Governments [2001 census]: North Warwickshire"	826100331																																								1.744176739	1.889364549	2.290313667	
"UK, England Local Governments [2001 census]: Nuneaton and Bedwort"	826100332																																								1.835370052	1.988148926	2.410061446	
"UK, England Local Governments [2001 census]: Rugby"	826100333																																								1.831453989	1.983906885	2.404919186	
"UK, England Local Governments [2001 census]: Stratford-on-Avon"	826100334																																								1.595450675	1.728258312	2.095018472	
"UK, England Local Governments [2001 census]: Warwick"	826100335																																								1.696225601	1.837421888	2.22734806	
"UK, England Local Governments [2001 census]: Adur"	826100336																																								1.747316363	1.89276552	2.294436371	
"UK, England Local Governments [2001 census]: Arun"	826100337																																								1.696939524	1.838195239	2.228285527	
"UK, England Local Governments [2001 census]: Chichester"	826100338																																								1.687960051	1.828468302	2.2164944	
"UK, England Local Governments [2001 census]: Crawley"	826100339																																								1.779803684	1.927957132	2.337096127	
"UK, England Local Governments [2001 census]: Horsham"	826100340																																								1.802126277	1.952137891	2.366408375	
"UK, England Local Governments [2001 census]: Mid Sussex"	826100341																																								1.809228488	1.959831301	2.375734431	
"UK, England Local Governments [2001 census]: Worthing"	826100342																																								1.84721367	2.000978424	2.42561354	
"UK, England Local Governments [2001 census]: Kennet"	826100343																																								1.958866537	2.121925438	2.572227173	
"UK, England Local Governments [2001 census]: North Wiltshire"	826100344																																								1.723844931	1.867340292	2.26361556	
"UK, England Local Governments [2001 census]: Salisbury"	826100345																																								1.849034279	2.002950583	2.428004218	
"UK, England Local Governments [2001 census]: West Wiltshire"	826100346																																								1.762542576	1.909259185	2.314430219	
"UK, England Local Governments [2001 census]: Bromsgrove"	826100347																																								1.720769618	1.864008986	2.259577305	
"UK, England Local Governments [2001 census]: Malvern Hills"	826100348																																								1.711283312	1.853733025	2.247120644	
"UK, England Local Governments [2001 census]: Redditch"	826100349																																								2.075305569	2.248057025	2.725125615	
"UK, England Local Governments [2001 census]: Worcester"	826100350																																								1.67141196	1.810542724	2.194764768	
"UK, England Local Governments [2001 census]: Wychavon"	826100351																																								1.702299868	1.844001787	2.235324303	
